
---------- Begin Simulation Statistics ----------
simSeconds                                   0.136255                       # Number of seconds simulated (Second)
simTicks                                 136255167000                       # Number of ticks simulated (Tick)
finalTick                                136255167000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1964.77                       # Real time elapsed on the host (Second)
hostTickRate                                 69349081                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     710536                       # Number of bytes of host memory used (Byte)
simInsts                                    219559898                       # Number of instructions simulated (Count)
simOps                                      219559913                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   111748                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     111748                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        136255168                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.620583                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.611388                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       219937084                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      153                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      369396730                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   3742                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               377323                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            300689                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  66                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           136237318                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.711421                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.341060                       # Number of insts issued each cycle (Count)
system.mem_ctrl.dram.bwTotal::cpu.inst         186943                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data      329999669                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total         366781481                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts                641559                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts                16855                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0         40127                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1         40255                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2         40212                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3         39994                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4         39803                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5         40145                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6         40191                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7         40063                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8         40116                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9         40211                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10        40127                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11        39984                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12        40066                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13        40188                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14        40094                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15        39983                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0          1042                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1          1041                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2          1089                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3          1073                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4          1050                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5          1035                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6          1078                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7          1083                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8          1054                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9          1046                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10         1036                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11         1048                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12         1048                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13         1046                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14         1040                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15         1046                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat              19884741250                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat             3207795000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat         31913972500                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 30994.41                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            49744.41                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits                35864                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits               14761                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate              5.59                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            87.58                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples       607783                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean    69.329165                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean    66.773511                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev    40.466170                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127       576077     94.78%     94.78% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255        29159      4.80%     99.58% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383          407      0.07%     99.65% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511          428      0.07%     99.72% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639          968      0.16%     99.88% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767           68      0.01%     99.89% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895           53      0.01%     99.90% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023           57      0.01%     99.91% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151          566      0.09%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total       607783                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead           41059776                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten         1078720                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW               301.344726                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW                 7.916911                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                     2.42                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                 2.35                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.06                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                 7.69                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 136255167000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy       2167918200                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy       1152260670                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy      2290433460                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy       44323020                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 10755585360.000002                       # Energy for refresh commands per rank (pJ) (Joule)
